timestamp,city,urban_temp,rural_temp,humidity,wind_speed,clouds,uhi_intensity,severity_label
2026-02-17 06:11:54,Hyderabad,28.15,28.64,32,2.57,3,-0.49,0
2026-02-17 06:11:55,Kolkata,26.96,29.36,44,5.14,0,-2.4,0
2026-02-17 06:11:57,Jaipur,24.68,24.49,33,4.63,0,0.19,0
2026-02-17 06:11:59,Lucknow,25.05,24.98,41,2.06,0,0.07,0
2026-02-17 06:12:00,Pune,29.58,29.79,26,2.77,0,-0.21,0
2026-02-17 06:12:02,Bhopal,26.18,26.17,22,4.12,2,0.01,0
2026-02-17 06:12:04,Nagpur,28,30.22,30,2.06,0,-2.22,0
2026-02-17 07:16:27,Mumbai,30.98,30.55,37,4.12,0,0.43,0
2026-02-17 07:16:29,Chennai,29.39,28.88,58,5.14,40,0.51,0
2026-02-17 07:16:31,Bengaluru,27.14,26.95,35,2.57,6,0.19,0
2026-02-17 07:16:32,Delhi,27.06,27.35,28,4.12,0,-0.29,0
2026-02-17 07:16:34,Ahmedabad,27.02,27.05,28,3.09,0,-0.03,0
2026-02-17 07:16:36,Hyderabad,28.15,29.5,32,4.12,0,-1.35,0
2026-02-17 07:16:37,Kolkata,27.96,30.6,36,4.63,0,-2.64,0
2026-02-17 07:16:39,Jaipur,26.68,26.49,29,3.6,0,0.19,0
2026-02-17 07:16:41,Lucknow,27.05,26.98,32,3.09,0,0.07,0
2026-02-17 07:16:43,Pune,31.25,30.36,22,2.74,0,0.89,0
2026-02-17 07:16:44,Bhopal,29.48,29.67,18,3.11,20,-0.19,0
2026-02-17 07:16:46,Nagpur,30,31.08,25,1.54,0,-1.08,0
2026-02-17 08:02:07,Mumbai,30.98,31.08,48,5.66,0,-0.1,0
2026-02-17 08:02:08,Chennai,28.56,28.87,59,5.14,40,-0.31,0
2026-02-17 08:02:10,Bengaluru,27.71,27.58,33,3.6,7,0.13,0
2026-02-17 08:02:12,Delhi,28.06,27.95,26,3.6,0,0.11,0
2026-02-17 08:02:13,Ahmedabad,28.02,28.05,26,1.54,0,-0.03,0
2026-02-17 08:02:15,Hyderabad,29.15,30.22,28,1.54,3,-1.07,0
2026-02-17 08:02:17,Kolkata,27.96,31.23,30,5.14,0,-3.27,0
2026-02-17 08:02:18,Jaipur,26.68,26.49,29,4.12,0,0.19,0
2026-02-17 08:02:20,Lucknow,28.05,27.98,30,4.12,0,0.07,0
2026-02-17 08:02:22,Pune,31.8,30.67,22,2.58,0,1.13,1
2026-02-17 08:02:24,Bhopal,30,30.1,18,2.37,25,-0.1,0
2026-02-17 08:02:25,Nagpur,30,31.86,23,2.06,0,-1.86,0
2026-02-17 09:00:12,Mumbai,29.98,31.56,54,5.14,0,-1.58,0
2026-02-17 09:00:13,Chennai,29.18,28.77,59,6.17,40,0.41,0
2026-02-17 09:00:15,Bengaluru,28.75,28.14,30,2.57,6,0.61,0
2026-02-17 09:00:17,Delhi,28.06,28.12,26,3.6,0,-0.06,0
2026-02-17 09:00:19,Ahmedabad,29.02,29.05,26,3.09,0,-0.03,0
2026-02-17 09:00:21,Hyderabad,30.15,30.69,28,5.14,2,-0.54,0
2026-02-17 09:00:23,Kolkata,28.96,31.52,30,4.63,0,-2.56,0
2026-02-17 09:00:25,Jaipur,26.68,26.49,29,4.12,40,0.19,0
2026-02-17 09:00:26,Lucknow,28.05,27.98,26,3.6,0,0.07,0
2026-02-17 09:00:28,Pune,34.44,30.8,10,0.45,0,3.64,2
2026-02-17 09:00:30,Bhopal,28.18,28.17,23,3.6,17,0.01,0
2026-02-17 09:00:32,Nagpur,31,32.32,20,3.6,0,-1.32,0
2026-02-17 10:00:01,Mumbai,29.98,31.85,54,4.63,0,-1.87,0
2026-02-17 10:00:04,Chennai,28.9,28.87,54,6.17,40,0.03,0
2026-02-17 10:00:07,Bengaluru,28.89,28.4,31,3.09,6,0.49,0
2026-02-17 10:00:09,Delhi,29.06,28.17,28,2.57,0,0.89,0
2026-02-17 10:00:10,Ahmedabad,29.02,29.05,24,1.03,0,-0.03,0
2026-02-17 10:00:12,Hyderabad,29.15,30.9,30,3.6,1,-1.75,0
2026-02-17 10:00:14,Kolkata,28.96,31.3,30,4.12,0,-2.34,0
2026-02-17 10:00:16,Jaipur,27.68,27.49,28,3.09,40,0.19,0
2026-02-17 10:00:17,Lucknow,28.05,27.98,26,3.6,0,0.07,0
2026-02-17 10:00:19,Pune,34.44,30.69,21,0.45,0,3.75,2
2026-02-17 10:00:21,Bhopal,29.18,29.17,20,1.54,13,0.01,0
2026-02-17 10:00:23,Nagpur,31,32.42,22,3.6,0,-1.42,0
2026-02-17 10:57:45,Mumbai,29.98,31.93,51,5.14,0,-1.95,0
2026-02-17 10:57:47,Chennai,28.57,28.77,56,5.66,40,-0.2,0
2026-02-17 10:57:48,Bengaluru,28.6,28.12,31,3.6,6,0.48,0
2026-02-17 10:57:50,Delhi,28.06,27.6,28,3.09,0,0.46,0
2026-02-17 10:57:52,Ahmedabad,30.02,30.05,25,1.03,0,-0.03,0
2026-02-17 10:57:54,Hyderabad,29.15,30.7,28,4.63,1,-1.55,0
2026-02-17 10:57:55,Kolkata,28.96,30.42,30,4.63,0,-1.46,0
2026-02-17 10:57:57,Jaipur,27.68,27.49,26,5.14,20,0.19,0
2026-02-17 10:57:59,Lucknow,28.05,27.98,30,3.6,0,0.07,0
2026-02-17 10:58:01,Pune,32.22,29.76,30,0.45,2,2.46,1
2026-02-17 10:58:03,Bhopal,28.18,28.17,23,2.06,11,0.01,0
2026-02-17 10:58:04,Nagpur,31,32.17,22,2.57,0,-1.17,0
2026-02-17 11:43:24,Mumbai,28.98,31.49,54,6.17,0,-2.51,0
2026-02-17 11:43:25,Chennai,27.8,27.85,57,4.12,40,-0.05,0
2026-02-17 11:43:27,Bengaluru,28.26,27.85,31,3.09,7,0.41,0
2026-02-17 11:43:29,Delhi,27.06,23.25,34,3.09,0,3.81,2
2026-02-17 11:43:30,Ahmedabad,30.02,30.05,25,1.03,0,-0.03,0
2026-02-17 11:43:32,Hyderabad,28.15,29.84,34,4.63,1,-1.69,0
2026-02-17 11:43:34,Kolkata,27.96,26.09,36,3.6,0,1.87,1
2026-02-17 11:43:36,Jaipur,26.68,26.49,29,4.12,20,0.19,0
2026-02-17 11:43:37,Lucknow,27.05,26.98,32,3.09,0,0.07,0
2026-02-17 11:43:39,Pune,32.22,26.92,10,0.67,6,5.3,3
2026-02-17 11:43:41,Bhopal,28.18,28.17,21,2.06,9,0.01,0
2026-02-17 11:43:42,Nagpur,30,30.73,23,1.03,0,-0.73,0
2026-02-17 12:27:22,Mumbai,27.98,31.49,57,5.14,0,-3.51,0
2026-02-17 12:27:24,Chennai,27.29,27.74,61,4.12,40,-0.45,0
2026-02-17 12:27:25,Bengaluru,27.38,27.11,32,4.12,8,0.27,0
2026-02-17 12:27:27,Delhi,26.06,23.25,36,3.09,0,2.81,2
2026-02-17 12:27:29,Ahmedabad,29.02,29.05,26,1.03,0,-0.03,0
2026-02-17 12:27:31,Hyderabad,28.15,29.84,34,3.6,1,-1.69,0
2026-02-17 12:27:32,Kolkata,26.96,26.09,41,4.12,0,0.87,0
2026-02-17 12:27:34,Jaipur,26.68,26.49,32,3.09,20,0.19,0
2026-02-17 12:27:36,Lucknow,26.05,25.98,34,3.6,0,0.07,0
2026-02-17 12:27:37,Pune,30.56,26.92,24,0.45,13,3.64,2
2026-02-17 12:27:39,Bhopal,27.18,27.17,29,2.06,0,0.01,0
2026-02-17 12:27:41,Nagpur,30,30.73,25,1.03,0,-0.73,0
2026-02-17 13:46:28,Mumbai,25.98,28.06,65,4.63,0,-2.08,0
2026-02-17 13:46:29,Chennai,26.61,25.99,63,3.09,40,0.62,0
2026-02-17 13:46:31,Bengaluru,26.3,24.76,33,3.09,23,1.54,1
2026-02-17 13:46:33,Delhi,23.06,16.67,49,2.06,0,6.39,3
2026-02-17 13:46:35,Ahmedabad,27.02,27.05,34,0,0,-0.03,0
2026-02-17 13:46:37,Hyderabad,26.15,25.02,41,5.14,0,1.13,1
2026-02-17 13:46:39,Kolkata,25.96,23.61,41,2.06,0,2.35,1
2026-02-17 13:46:41,Jaipur,24.68,24.49,38,3.6,40,0.19,0
2026-02-17 13:46:42,Lucknow,22.05,21.98,49,1.03,0,0.07,0
2026-02-17 13:46:44,Pune,28.33,21.2,29,4.72,70,7.13,3
2026-02-17 13:46:46,Bhopal,24.18,24.17,35,1.54,5,0.01,0
2026-02-17 13:46:48,Nagpur,25,26.03,38,1.03,0,-1.03,0
2026-02-17 14:36:08,Mumbai,25.98,27.22,65,3.6,0,-1.24,0
2026-02-17 14:36:09,Chennai,26.6,25.99,65,2.57,20,0.61,0
2026-02-17 14:36:11,Bengaluru,23.46,23.47,50,5.66,27,-0.01,0
2026-02-17 14:36:13,Delhi,22.06,18.33,53,2.06,0,3.73,2
2026-02-17 14:36:14,Ahmedabad,27.02,27.05,34,1.03,0,-0.03,0
2026-02-17 14:36:16,Hyderabad,26.15,24.35,44,4.12,0,1.8,1
2026-02-17 14:36:18,Kolkata,24.96,22.88,44,2.57,0,2.08,1
2026-02-17 14:36:19,Jaipur,23.68,23.49,41,2.57,40,0.19,0
2026-02-17 14:36:21,Lucknow,21.05,20.98,56,1.03,0,0.07,0
2026-02-17 14:36:23,Pune,26.67,20.15,33,3.12,46,6.52,3
2026-02-17 14:36:24,Bhopal,23.18,23.17,38,1.54,2,0.01,0
2026-02-17 14:36:26,Nagpur,24,25.4,41,1.03,0,-1.4,0
2026-02-17 15:33:22,Mumbai,25.98,26.38,57,3.09,0,-0.4,0
2026-02-17 15:33:24,Chennai,26.11,25.98,67,2.57,20,0.13,0
2026-02-17 15:33:26,Bengaluru,22.43,22.28,56,5.14,35,0.15,0
2026-02-17 15:33:28,Delhi,21.06,17.69,60,1.54,20,3.37,2
2026-02-17 15:33:29,Ahmedabad,25.02,25.05,41,1.03,20,-0.03,0
2026-02-17 15:33:31,Hyderabad,25.15,23.85,44,4.12,0,1.3,1
2026-02-17 15:33:33,Kolkata,23.96,22.02,46,2.57,0,1.94,1
2026-02-17 15:33:35,Jaipur,22.68,22.49,46,4.12,40,0.19,0
2026-02-17 15:33:37,Lucknow,18.05,17.98,68,0,0,0.07,0
2026-02-17 15:33:39,Pune,26.11,19.52,34,3.12,46,6.59,3
2026-02-17 15:33:40,Bhopal,23.18,23.17,35,2.06,20,0.01,0
2026-02-17 15:33:42,Nagpur,22,24.88,46,1.03,0,-2.88,0
2026-02-17 16:35:52,Mumbai,25.98,25.34,53,3.6,0,0.64,0
2026-02-17 16:35:54,Chennai,25.82,24.99,69,2.57,20,0.83,0
2026-02-17 16:35:56,Bengaluru,21.19,21.02,62,5.66,40,0.17,0
2026-02-17 16:35:58,Delhi,20.06,16.97,64,1.03,20,3.09,2
2026-02-17 16:35:59,Ahmedabad,26.02,25.05,38,2.06,20,0.97,0
2026-02-17 16:36:01,Hyderabad,25.15,23.35,44,3.09,0,1.8,1
2026-02-17 16:36:03,Kolkata,21.96,21.33,56,0,0,0.63,0
2026-02-17 16:36:04,Jaipur,22.68,22.49,46,3.6,75,0.19,0
2026-02-17 16:36:06,Lucknow,17.05,15.98,77,0,0,1.07,1
2026-02-17 16:36:08,Pune,25.56,19.02,38,2.56,27,6.54,3
2026-02-17 16:36:10,Bhopal,23.18,23.17,35,2.57,20,0.01,0
2026-02-17 16:36:11,Nagpur,21,24.51,49,0,0,-3.51,0
2026-02-17 17:39:18,Mumbai,25.98,24.61,53,3.09,20,1.37,1
2026-02-17 17:39:20,Chennai,25.5,24.99,71,2.06,20,0.51,0
2026-02-17 17:39:22,Bengaluru,20.5,20.08,64,5.14,41,0.42,0
2026-02-17 17:39:23,Delhi,19.06,16.62,68,0,20,2.44,1
2026-02-17 17:39:25,Ahmedabad,25.02,25.05,41,0,20,-0.03,0
2026-02-17 17:39:27,Hyderabad,24.15,22.87,46,2.06,0,1.28,1
2026-02-17 17:39:28,Kolkata,21.96,20.81,53,0,0,1.15,1
2026-02-17 17:39:30,Jaipur,21.68,21.49,49,5.14,75,0.19,0
2026-02-17 17:39:32,Lucknow,16.05,15.98,82,0,0,0.07,0
2026-02-17 17:39:33,Pune,24.44,18.71,41,2.55,23,5.73,3
2026-02-17 17:39:35,Bhopal,23.18,23.17,35,1.54,20,0.01,0
2026-02-17 17:39:37,Nagpur,19,24.02,55,1.03,0,-5.02,0
2026-02-17 18:35:56,Mumbai,24.98,23.77,57,2.57,20,1.21,1
2026-02-17 18:35:58,Chennai,25.3,24.97,72,2.06,20,0.33,0
2026-02-17 18:36:00,Bengaluru,19.73,19.48,63,5.14,86,0.25,0
2026-02-17 18:36:02,Delhi,19.06,15.77,68,1.03,20,3.29,2
2026-02-17 18:36:04,Ahmedabad,23.02,23.05,49,0,0,-0.03,0
2026-02-17 18:36:06,Hyderabad,23.15,21.93,56,2.57,0,1.22,1
2026-02-17 18:36:07,Kolkata,20.96,19.89,60,0,0,1.07,1
2026-02-17 18:36:09,Jaipur,21.68,21.49,53,2.06,75,0.19,0
2026-02-17 18:36:11,Lucknow,16.05,15.98,82,0,0,0.07,0
2026-02-17 18:36:13,Pune,23.89,18.78,43,1.94,0,5.11,3
2026-02-17 18:36:15,Bhopal,22.18,22.15,40,3.09,40,0.03,0
2026-02-17 18:36:16,Nagpur,22,22.01,49,1.54,0,-0.01,0
2026-02-17 19:33:07,Mumbai,24.98,23.17,57,2.06,20,1.81,1
2026-02-17 19:33:08,Chennai,25.21,24,73,2.06,20,1.21,1
2026-02-17 19:33:10,Bengaluru,19.3,18.55,66,3.6,86,0.75,0
2026-02-17 19:33:12,Delhi,18.06,15.2,72,0,40,2.86,2
2026-02-17 19:33:14,Ahmedabad,22.02,22.05,60,0,0,-0.03,0
2026-02-17 19:33:15,Hyderabad,23.15,21.04,56,2.57,0,2.11,1
2026-02-17 19:33:17,Kolkata,20.96,19.66,60,0,0,1.3,1
2026-02-17 19:33:19,Jaipur,21.68,21.49,53,1.54,75,0.19,0
2026-02-17 19:33:21,Lucknow,15.05,14.98,94,0,0,0.07,0
2026-02-17 19:33:22,Pune,23.33,18.6,46,1.94,0,4.73,3
2026-02-17 19:33:24,Bhopal,22.18,22.17,40,3.09,40,0.01,0
2026-02-17 19:33:26,Nagpur,23,21.06,43,1.54,0,1.94,1
2026-02-17 20:03:51,Mumbai,24.98,23.17,57,2.57,20,1.81,1
2026-02-17 20:03:53,Chennai,25.2,24,74,1.54,20,1.2,1
2026-02-17 20:03:54,Bengaluru,18.27,18.16,67,3.6,93,0.11,0
2026-02-17 20:03:56,Delhi,18.06,15.2,72,1.54,20,2.86,2
2026-02-17 20:03:58,Ahmedabad,22.02,22.05,56,0,0,-0.03,0
2026-02-17 20:03:59,Hyderabad,20.64,21.04,50,2.93,0,-0.4,0
2026-02-17 20:04:01,Kolkata,20.96,19.66,60,0,0,1.3,1
2026-02-17 20:04:03,Jaipur,21.68,21.49,49,3.6,75,0.19,0
2026-02-17 20:04:05,Lucknow,15.05,14.98,88,0,0,0.07,0
2026-02-17 20:04:06,Pune,23.33,18.6,46,1.94,0,4.73,3
2026-02-17 20:04:08,Bhopal,21.18,21.15,37,4.12,40,0.03,0
2026-02-17 20:04:10,Nagpur,23,21.06,43,1.03,0,1.94,1
2026-02-17 20:53:02,Mumbai,24.98,22.64,61,2.57,20,2.34,1
2026-02-17 20:53:04,Chennai,24.69,23.98,74,1.03,20,0.71,0
2026-02-17 20:53:05,Bengaluru,18.41,18.37,63,4.12,95,0.04,0
2026-02-17 20:53:07,Delhi,18.06,14.78,72,0,40,3.28,2
2026-02-17 20:53:09,Ahmedabad,22.02,22.05,49,0,0,-0.03,0
2026-02-17 20:53:11,Hyderabad,19.64,20.19,56,2.9,1,-0.55,0
2026-02-17 20:53:12,Kolkata,19.96,19.32,64,2.57,0,0.64,0
2026-02-17 20:53:14,Jaipur,21.68,21.49,49,3.6,75,0.19,0
2026-02-17 20:53:16,Lucknow,13.05,12.98,100,0,0,0.07,0
2026-02-17 20:53:17,Pune,22.78,18.38,47,1.86,0,4.4,2
2026-02-17 20:53:19,Bhopal,21.18,21.17,37,4.63,40,0.01,0
2026-02-17 20:53:21,Nagpur,20,21.02,56,1.03,0,-1.02,0
2026-02-17 21:28:54,Mumbai,24.98,22.64,61,2.57,20,2.34,1
2026-02-17 21:28:55,Chennai,24.69,23.98,74,1.03,20,0.71,0
2026-02-17 21:28:57,Bengaluru,18.42,17.93,63,4.12,95,0.49,0
2026-02-17 21:28:59,Delhi,18.06,14.78,72,1.03,40,3.28,2
2026-02-17 21:29:00,Ahmedabad,21.02,21.05,56,0,0,-0.03,0
2026-02-17 21:29:02,Hyderabad,19.64,20.19,56,2.9,1,-0.55,0
2026-02-17 21:29:03,Kolkata,19.96,19.32,60,2.57,0,0.64,0
2026-02-17 21:29:05,Jaipur,21.68,21.49,46,1.03,75,0.19,0
2026-02-17 21:29:07,Lucknow,14.05,13.98,100,0,0,0.07,0
2026-02-17 21:29:08,Pune,22.78,18.38,48,0.45,0,4.4,2
2026-02-17 21:29:10,Bhopal,21.18,21.17,37,5.66,40,0.01,0
2026-02-17 21:29:12,Nagpur,19,21.02,55,1.03,0,-2.02,0
2026-02-17 21:57:56,Mumbai,24.98,22.36,65,2.06,20,2.62,2
2026-02-17 21:57:58,Chennai,24.27,23.01,76,1.03,20,1.26,1
2026-02-17 21:58:00,Bengaluru,17.65,17.54,62,5.14,96,0.11,0
2026-02-17 21:58:01,Delhi,18.06,14.45,72,0,75,3.61,2
2026-02-17 21:58:03,Ahmedabad,20.02,20.05,60,1.03,1,-0.03,0
2026-02-17 21:58:04,Hyderabad,18.64,19.9,67,3.52,1,-1.26,0
2026-02-17 21:58:06,Kolkata,18.96,18.93,63,2.57,0,0.03,0
2026-02-17 21:58:08,Jaipur,20.68,20.49,56,5.14,75,0.19,0
2026-02-17 21:58:09,Lucknow,13.05,12.98,94,0,0,0.07,0
2026-02-17 21:58:11,Pune,22.22,18.19,49,1.66,0,4.03,2
2026-02-17 21:58:13,Bhopal,20.18,20.17,37,5.14,40,0.01,0
2026-02-17 21:58:14,Nagpur,17,20,67,1.03,0,-3,0
2026-02-17 22:39:23,Mumbai,23.98,21.65,73,2.06,20,2.33,1
2026-02-17 22:39:25,Chennai,24.09,23,80,1.54,20,1.09,1
2026-02-17 22:39:26,Bengaluru,18.24,18.25,60,4.12,96,-0.01,0
2026-02-17 22:39:28,Delhi,18.06,14.1,72,1.03,75,3.96,2
2026-02-17 22:39:30,Ahmedabad,19.02,19.05,63,0,1,-0.03,0
2026-02-17 22:39:32,Hyderabad,18.64,19.61,76,3.29,1,-0.97,0
2026-02-17 22:39:34,Kolkata,17.96,18.35,72,1.54,0,-0.39,0
2026-02-17 22:39:35,Jaipur,19.68,19.49,68,4.12,75,0.19,0
2026-02-17 22:39:37,Lucknow,13.05,12.98,100,1.03,0,0.07,0
2026-02-17 22:39:39,Pune,21.67,17.85,51,1.69,0,3.82,2
2026-02-17 22:39:41,Bhopal,18.87,19.79,27,3.49,11,-0.92,0
2026-02-17 22:39:42,Nagpur,15,18.99,77,0,0,-3.99,0
2026-02-17 23:02:39,Mumbai,23.98,21.65,73,2.06,20,2.33,1
2026-02-17 23:02:41,Chennai,23.6,22.98,81,1.54,20,0.62,0
2026-02-17 23:02:43,Bengaluru,18.46,18.26,60,4.12,96,0.2,0
2026-02-17 23:02:45,Delhi,18.06,14.1,72,1.03,75,3.96,2
2026-02-17 23:02:46,Ahmedabad,19.02,19.05,63,0,1,-0.03,0
2026-02-17 23:02:48,Hyderabad,18.64,19.61,76,3.29,1,-0.97,0
2026-02-17 23:02:50,Kolkata,17.96,18.35,72,1.54,0,-0.39,0
2026-02-17 23:02:52,Jaipur,19.68,19.49,68,4.12,75,0.19,0
2026-02-17 23:02:53,Lucknow,13.05,12.98,100,1.03,0,0.07,0
2026-02-17 23:02:55,Pune,21.11,17.85,52,1.69,0,3.26,2
2026-02-17 23:02:57,Bhopal,18.87,19.79,27,3.49,11,-0.92,0
2026-02-17 23:02:59,Nagpur,15,18.99,77,0,0,-3.99,0
2026-02-17 23:40:07,Mumbai,23.98,20.82,73,1.54,20,3.16,2
2026-02-17 23:40:09,Chennai,23.4,22.97,82,1.54,20,0.43,0
2026-02-17 23:40:10,Bengaluru,18.08,18.25,62,4.12,89,-0.17,0
2026-02-17 23:40:12,Delhi,18.06,13.44,72,1.03,75,4.62,3
2026-02-17 23:40:13,Ahmedabad,19.02,19.05,68,0,5,-0.03,0
2026-02-17 23:40:15,Hyderabad,18.64,18.98,78,3.01,1,-0.34,0
2026-02-17 23:40:17,Kolkata,17.96,17.89,77,0,0,0.07,0
2026-02-17 23:40:18,Jaipur,19.68,19.49,68,5.14,100,0.19,0
2026-02-17 23:40:20,Lucknow,13.05,12.98,100,1.03,0,0.07,0
2026-02-17 23:40:22,Pune,21.11,17.56,53,1.74,0,3.55,2
2026-02-17 23:40:23,Bhopal,18.58,19.33,27,3.46,9,-0.75,0
2026-02-17 23:40:25,Nagpur,17,18.32,63,1.03,0,-1.32,0
2026-02-18 00:00:31,Mumbai,23.98,20.82,73,1.54,20,3.16,2
2026-02-18 00:00:33,Chennai,23.4,22.97,83,1.54,20,0.43,0
2026-02-18 00:00:35,Bengaluru,18.08,18.25,63,3.09,92,-0.17,0
2026-02-18 00:00:36,Delhi,18.06,13.44,72,1.03,75,4.62,3
2026-02-18 00:00:38,Ahmedabad,19.02,19.05,68,0,19,-0.03,0
2026-02-18 00:00:40,Hyderabad,18.64,18.98,78,2.84,1,-0.34,0
2026-02-18 00:00:41,Kolkata,17.96,17.89,77,0,0,0.07,0
2026-02-18 00:00:43,Jaipur,19.68,19.49,68,5.14,100,0.19,0
2026-02-18 00:00:44,Lucknow,13.05,12.98,100,1.03,0,0.07,0
2026-02-18 00:00:46,Pune,21.11,17.56,53,1.02,0,3.55,2
2026-02-18 00:00:48,Bhopal,18.58,19.33,27,3.37,1,-0.75,0
2026-02-18 00:00:49,Nagpur,17,18.32,63,1.03,0,-1.32,0
2026-02-18 02:55:38,Mumbai,23.98,23.48,78,2.57,20,0.5,0
2026-02-18 02:55:39,Chennai,25.18,24.09,82,1.54,20,1.09,1
2026-02-18 02:55:41,Bengaluru,18.81,19,60,1.79,100,-0.19,0
2026-02-18 02:55:43,Delhi,18.06,19.44,77,2.06,75,-1.38,0
2026-02-18 02:55:45,Ahmedabad,19.02,19.05,59,2.06,40,-0.03,0
2026-02-18 02:55:46,Hyderabad,19.64,22.09,63,3.83,2,-2.45,0
2026-02-18 02:55:48,Kolkata,20.96,24.53,73,3.6,0,-3.57,0
2026-02-18 02:55:50,Jaipur,18.68,18.49,68,3.6,40,0.19,0
2026-02-18 02:55:52,Lucknow,15.05,14.98,94,1.54,0,0.07,0
2026-02-18 02:55:53,Pune,21.67,21.45,55,1.27,0,0.22,0
2026-02-18 02:55:55,Bhopal,21.99,22.42,24,3.31,0,-0.43,0
2026-02-18 02:55:57,Nagpur,20,22.52,60,0.51,0,-2.52,0
2026-02-18 04:53:27,Mumbai,25.98,27.77,69,4.12,20,-1.79,0
2026-02-18 04:53:29,Chennai,28.5,28.75,63,5.14,40,-0.25,0
2026-02-18 04:53:30,Bengaluru,24.22,24.75,44,4.12,40,-0.53,0
2026-02-18 04:53:32,Delhi,20.06,24.5,64,2.06,100,-4.44,0
2026-02-18 04:53:33,Ahmedabad,23.02,23.05,49,1.03,40,-0.03,0
2026-02-18 04:53:35,Hyderabad,25.15,26.77,47,5.14,1,-1.62,0
2026-02-18 04:53:37,Kolkata,26.96,28.97,47,3.09,0,-2.01,0
2026-02-18 04:53:38,Jaipur,19.68,19.49,68,7.72,75,0.19,0
2026-02-18 04:53:40,Lucknow,24.05,23.98,46,2.06,0,0.07,0
2026-02-18 04:53:42,Pune,27.22,27.37,37,0.45,0,-0.15,0
2026-02-18 04:53:43,Bhopal,24.18,24.17,31,3.6,20,0.01,0
2026-02-18 04:53:45,Nagpur,25,28.05,47,3.6,40,-3.05,0
2026-02-18 05:57:10,Mumbai,27.98,29.14,61,4.12,20,-1.16,0
2026-02-18 05:57:12,Chennai,28.9,28.87,61,4.63,40,0.03,0
2026-02-18 05:57:14,Bengaluru,26.15,25.8,38,5.66,40,0.35,0
2026-02-18 05:57:16,Delhi,19.06,26.64,68,5.14,100,-7.58,0
2026-02-18 05:57:17,Ahmedabad,25.02,25.05,41,1.54,40,-0.03,0
2026-02-18 05:57:19,Hyderabad,26.15,27.98,47,3.6,1,-1.83,0
2026-02-18 05:57:21,Kolkata,28.96,29.97,34,4.12,0,-1.01,0
2026-02-18 05:57:23,Jaipur,20.68,20.49,56,7.72,75,0.19,0
2026-02-18 05:57:25,Lucknow,25.05,24.98,41,3.09,0,0.07,0
2026-02-18 05:57:27,Pune,30,29.39,29,3.15,0,0.61,0
2026-02-18 05:57:28,Bhopal,26.18,26.17,27,3.6,20,0.01,0
2026-02-18 05:57:30,Nagpur,29,29.93,26,2.06,75,-0.93,0
2026-02-18 07:06:40,Mumbai,27.98,30.07,65,4.63,20,-2.09,0
2026-02-18 07:06:42,Chennai,29.09,29.78,60,5.66,40,-0.69,0
2026-02-18 07:06:43,Bengaluru,26.91,27.07,34,4.63,40,-0.16,0
2026-02-18 07:06:45,Delhi,20.06,28,60,2.57,100,-7.94,0
2026-02-18 07:06:46,Ahmedabad,27.02,29.05,34,1.03,40,-2.03,0
2026-02-18 07:06:48,Hyderabad,27.15,29.14,39,5.14,0,-1.99,0
2026-02-18 07:06:50,Kolkata,28.96,30.87,30,3.09,0,-1.91,0
2026-02-18 07:06:51,Jaipur,19.68,19.49,68,5.66,75,0.19,0
2026-02-18 07:06:53,Lucknow,27.05,26.98,39,2.57,20,0.07,0
2026-02-18 07:06:55,Pune,32.22,30.14,24,0.45,0,2.08,1
2026-02-18 07:06:56,Bhopal,27.18,28.17,28,4.12,20,-0.99,0
2026-02-18 07:06:58,Nagpur,30,31.08,26,2.06,40,-1.08,0
2026-02-18 07:57:55,Mumbai,27.98,30.77,61,5.14,20,-2.79,0
2026-02-18 07:57:57,Chennai,29.21,28.96,60,5.14,40,0.25,0
2026-02-18 07:57:59,Bengaluru,27.68,27.38,36,2.06,40,0.3,0
2026-02-18 07:58:01,Delhi,18.06,28.77,72,5.14,100,-10.71,0
2026-02-18 07:58:02,Ahmedabad,29.02,29.05,28,1.03,40,-0.03,0
2026-02-18 07:58:04,Hyderabad,28.15,29.95,36,5.14,0,-1.8,0
2026-02-18 07:58:06,Kolkata,29.96,31.46,21,4.12,0,-1.5,0
2026-02-18 07:58:08,Jaipur,19.68,19.49,64,6.69,75,0.19,0
2026-02-18 07:58:10,Lucknow,27.05,26.98,36,3.6,20,0.07,0
2026-02-18 07:58:12,Pune,32.78,30.49,99,0.89,0,2.29,1
2026-02-18 07:58:13,Bhopal,28.18,28.17,24,3.6,3,0.01,0
2026-02-18 07:58:15,Nagpur,30,31.89,26,1.03,40,-1.89,0
2026-02-18 08:55:45,Mumbai,27.98,31.3,57,5.14,20,-3.32,0
2026-02-18 08:55:46,Chennai,29,29.77,58,5.66,40,-0.77,0
2026-02-18 08:55:48,Bengaluru,28.87,28.48,33,3.6,40,0.39,0
2026-02-18 08:55:50,Delhi,19.06,29.05,68,5.14,100,-9.99,0
2026-02-18 08:55:52,Ahmedabad,30.02,30.05,26,1.03,20,-0.03,0
2026-02-18 08:55:53,Hyderabad,29.15,30.45,34,3.09,0,-1.3,0
2026-02-18 08:55:55,Kolkata,29.96,31.8,21,5.14,0,-1.84,0
2026-02-18 08:55:57,Jaipur,17.68,17.49,77,3.6,75,0.19,0
2026-02-18 08:55:59,Lucknow,28.05,27.98,34,1.54,20,0.07,0
